Winner,First Dragon,First Inhibitor,First Rift Herald,First Baron Nashor,First Tower,Barons,Dragons,Vision Score,Towers Taken,Time of CC Dealt,Kills,Assists,Deaths,Creep Score,Gold
False,False,True,True,False,False,0,1,170,5,128,27,43,41,507,51710
True,False,True,True,False,False,0,1,162,5,157,42,75,31,492,62669
True,True,False,True,True,True,1,2,100,3,67,16,17,12,439,35644
False,True,False,True,True,True,1,2,87,3,56,9,14,17,523,29964
True,True,True,True,True,True,2,3,182,9,109,19,34,15,455,46403
False,True,True,True,True,True,2,3,148,9,38,10,23,24,468,40059
False,False,False,True,False,False,0,0,63,0,43,6,12,13,227,20964
True,False,False,True,False,False,0,0,66,0,41,9,14,8,280,26329
True,True,True,False,True,True,1,3,102,8,103,22,44,13,337,39616
False,True,True,False,True,True,1,3,71,8,52,19,23,24,296,33928
True,False,False,True,False,True,0,1,72,5,51,22,17,8,428,36794
False,False,False,True,False,True,0,1,84,5,32,6,9,18,394,26289
True,True,False,True,False,True,0,1,56,5,44,22,32,4,238,30766
False,True,False,True,False,True,0,1,49,5,75,4,4,21,218,17462
True,True,True,True,True,True,1,4,118,9,90,16,41,14,503,39711
False,True,True,True,True,True,1,4,93,9,73,13,21,24,442,35615
False,False,False,True,False,False,0,0,108,0,56,8,16,18,344,28561
True,False,False,True,False,False,0,0,96,0,38,22,37,9,387,38535
True,True,False,False,False,True,0,1,62,3,50,16,19,6,265,27811
False,True,False,False,False,True,0,1,40,3,47,5,14,18,229,19280
True,True,True,True,True,True,1,2,120,7,83,23,45,11,409,41961
False,True,True,True,True,True,1,2,106,7,81,15,23,21,444,36082
True,True,True,True,True,True,1,3,166,8,80,21,33,13,453,46058
False,True,True,True,True,True,1,3,106,8,95,14,20,23,727,41052
False,False,False,False,False,False,0,1,99,1,58,19,22,32,296,34021
True,False,False,False,False,False,0,1,91,1,95,29,63,16,328,42371
True,False,False,False,False,True,0,0,50,2,61,12,22,4,318,24797
False,False,False,False,False,True,0,0,36,2,23,3,6,15,278,18300
True,True,True,False,True,True,1,3,123,10,53,31,37,9,419,43192
False,True,True,False,True,True,1,3,97,10,93,10,12,30,352,30099
True,True,True,True,True,True,1,3,105,10,45,21,31,16,406,43679
False,True,True,True,True,True,1,3,58,10,27,12,20,25,521,37189
True,False,True,False,True,False,1,1,110,8,73,26,30,16,542,48397
False,False,True,False,True,False,1,1,97,8,45,16,26,26,422,38950
False,True,False,False,False,False,0,1,107,4,83,22,45,22,567,48461
True,True,False,False,False,False,0,1,156,4,74,24,33,20,612,50269
False,False,False,True,False,False,0,0,161,2,72,14,31,21,493,40434
True,False,False,True,False,False,0,0,219,2,62,25,35,18,531,52762
True,True,False,True,False,True,0,3,116,6,61,21,25,7,430,35971
False,True,False,True,False,True,0,3,60,6,40,8,12,22,485,28145
False,False,False,True,False,False,0,0,114,2,98,11,16,20,477,38977
True,False,False,True,False,False,0,0,92,2,41,25,31,11,645,48931
False,True,False,True,False,False,0,2,131,2,35,12,18,22,577,36129
True,True,False,True,False,False,0,2,168,2,57,16,50,13,421,41590
False,True,False,True,False,True,1,1,207,3,54,21,32,24,812,53685
True,True,False,True,False,True,1,1,178,3,87,24,51,17,577,54828
True,True,True,True,True,True,1,3,90,6,36,23,19,8,635,44895
False,True,True,True,True,True,1,3,98,6,70,10,15,19,421,32444
False,True,True,False,False,True,0,2,116,4,72,17,25,19,551,41561
True,True,True,False,False,True,0,2,127,4,63,24,40,17,416,45034
False,True,True,True,False,True,0,4,188,9,80,25,23,22,662,50742
True,True,True,True,False,True,0,4,147,9,83,20,44,22,582,51458
True,True,True,True,False,True,0,3,154,10,128,17,38,29,586,44760
False,True,True,True,False,True,0,3,135,10,129,24,37,27,390,41088
False,False,False,False,True,False,1,1,105,2,69,20,32,18,576,43052
True,False,False,False,True,False,1,1,150,2,57,19,38,15,526,45336
False,False,False,True,False,True,0,1,223,6,200,27,46,39,442,52859
True,False,False,True,False,True,0,1,210,6,166,38,81,25,662,60991
True,False,True,False,False,True,0,2,168,7,75,33,40,22,587,56153
False,False,True,False,False,True,0,2,172,7,250,18,34,28,532,49270
False,False,False,True,True,False,1,4,182,5,123,17,46,34,600,55183
True,False,False,True,True,False,1,4,209,5,58,26,52,23,480,57211
False,True,False,False,False,False,0,1,66,0,44,8,9,11,443,26947
True,True,False,False,False,False,0,1,68,0,70,13,22,5,354,31411
False,True,True,True,False,True,1,1,170,7,71,30,36,24,738,59724
True,True,True,True,False,True,1,1,170,7,98,21,39,29,593,54924
True,True,False,True,False,True,0,2,80,5,33,24,20,7,299,32153
False,True,False,True,False,True,0,2,58,5,71,8,7,21,284,24214
False,True,True,True,True,False,1,4,164,8,111,19,24,29,828,58037
True,True,True,True,True,False,1,4,178,8,156,32,42,20,677,64524
False,False,False,True,True,True,2,3,305,9,91,36,58,40,725,80561
True,False,False,True,True,True,2,3,238,9,138,44,70,38,608,82057
False,False,False,True,False,False,0,0,80,3,79,19,23,27,524,41242
True,False,False,True,False,False,0,0,78,3,84,16,43,13,599,46879
True,True,True,True,True,True,1,2,108,9,95,36,46,16,406,46180
False,True,True,True,True,True,1,2,85,9,72,13,24,32,478,32613
True,False,True,False,True,False,1,1,96,11,55,21,37,21,433,44934
False,False,True,False,True,False,1,1,107,11,67,14,30,24,321,35051
True,True,True,False,True,True,1,3,88,8,74,28,26,12,508,44425
False,True,True,False,True,True,1,3,98,8,75,12,23,23,358,34456
False,False,False,False,False,False,0,0,39,0,32,2,3,14,288,16451
True,False,False,False,False,False,0,0,40,0,57,12,27,5,255,25973
True,False,True,True,True,True,1,3,148,8,86,25,35,11,495,47400
False,False,True,True,True,True,1,3,104,8,49,13,16,23,603,41082
True,True,True,True,False,True,0,1,30,6,18,9,10,2,193,20254
False,True,True,True,False,True,0,1,23,6,19,3,5,10,170,14628
False,True,False,False,True,False,1,3,165,3,87,14,24,28,566,44739
True,True,False,False,True,False,1,3,189,3,56,26,44,23,842,56590
False,False,False,False,False,False,0,0,88,1,50,9,12,21,322,26362
True,False,False,False,False,False,0,0,75,1,52,16,27,8,414,31538
True,True,True,True,True,True,1,3,134,8,88,13,41,12,706,43452
False,True,True,True,True,True,1,3,87,8,22,17,21,21,630,43180
True,False,False,False,False,True,1,1,171,8,147,31,47,32,573,56896
False,False,False,False,False,True,1,1,132,8,83,25,34,28,499,50587
True,True,True,False,False,True,0,3,92,8,54,15,16,10,354,32646
False,True,True,False,False,True,0,3,69,8,39,8,14,11,283,23612
True,False,False,True,True,True,1,1,89,5,66,25,38,16,472,41842
False,False,False,True,True,True,1,1,102,5,49,17,26,32,316,33184
True,True,True,True,False,True,0,1,81,11,73,30,42,14,346,41180
False,True,True,True,False,True,0,1,47,11,46,17,16,28,409,31091
True,True,True,True,True,True,1,3,164,8,49,37,48,28,668,63621
False,True,True,True,True,True,1,3,187,8,72,28,28,33,518,54211
True,True,True,True,False,True,0,2,83,8,84,27,52,18,463,40539
False,True,True,True,False,True,0,2,109,8,85,16,25,29,348,33302
False,False,False,False,False,False,0,0,113,0,61,29,32,34,340,41357
True,False,False,False,False,False,0,0,136,0,103,31,64,22,344,50158
False,True,False,True,False,True,0,2,144,3,76,28,54,32,494,56902
True,True,False,True,False,True,0,2,141,3,131,29,59,28,447,58135
False,False,False,False,False,False,0,2,112,2,75,15,21,22,391,35642
True,False,False,False,False,False,0,2,104,2,50,22,29,14,586,48749
False,True,False,False,False,False,1,2,131,2,73,20,31,28,517,45573
True,True,False,False,False,False,1,2,153,2,38,31,28,22,742,55915
True,False,True,True,True,True,1,2,122,7,71,26,35,15,432,42602
False,False,True,True,True,True,1,2,129,7,60,15,20,26,405,35746
True,True,True,True,True,True,1,3,86,9,41,23,31,21,374,41464
False,True,True,True,True,True,1,3,81,9,64,20,13,27,402,32397
False,False,False,False,False,False,0,0,79,1,115,16,17,27,336,34096
True,False,False,False,False,False,0,0,77,1,88,36,23,15,526,47147
False,False,False,False,False,False,0,0,41,0,46,6,3,13,206,18537
True,False,False,False,False,False,0,0,66,0,34,13,16,7,257,25382
True,True,True,True,False,False,0,2,70,9,51,31,45,15,352,41089
False,True,True,True,False,False,0,2,47,9,62,13,14,28,432,32857
True,True,True,True,False,True,0,2,88,9,119,29,57,20,442,42589
False,True,True,True,False,True,0,2,93,9,145,13,33,29,416,35236
False,True,True,False,True,False,1,4,125,6,86,24,50,26,555,54196
True,True,True,False,True,False,1,4,216,6,103,26,44,23,688,58834
False,False,False,False,False,False,0,1,136,1,62,12,13,25,453,36076
True,False,False,False,False,False,0,1,141,1,73,18,41,9,448,43446
True,True,True,True,False,True,0,2,106,7,52,20,28,10,364,35730
False,True,True,True,False,True,0,2,72,7,45,10,17,18,289,25971
False,False,False,True,False,False,0,0,127,1,67,21,33,28,741,53316
True,False,False,True,False,False,0,0,148,1,75,36,35,17,465,54763
True,False,True,True,False,True,0,0,108,7,73,28,48,8,336,40969
False,False,True,True,False,True,0,0,79,7,34,12,12,29,294,28556
False,False,False,False,False,False,0,0,9,0,15,2,2,9,81,10858
True,False,False,False,False,False,0,0,27,0,17,9,7,1,288,23210
False,False,False,True,False,True,0,0,150,3,53,19,18,28,474,42154
True,False,False,True,False,True,0,0,142,3,61,26,43,19,491,49490
False,False,False,False,False,False,0,0,64,0,42,7,9,20,264,24931
True,False,False,False,False,False,0,0,68,0,41,15,27,8,295,32418
True,False,False,False,False,True,0,1,108,5,87,19,28,12,313,33983
False,False,False,False,False,True,0,1,67,5,74,11,15,25,355,29050
True,False,False,True,False,True,1,3,214,8,62,24,47,28,617,55971
False,False,False,True,False,True,1,3,195,8,104,28,34,30,507,55872
False,True,True,False,True,True,1,3,234,5,74,15,35,31,583,56053
True,True,True,False,True,True,1,3,242,5,131,30,50,21,726,60933
True,False,True,False,False,False,1,1,201,8,90,17,62,17,534,49345
False,False,True,False,False,False,1,1,164,8,73,18,39,25,440,46148
False,True,False,False,False,False,0,2,62,1,25,6,5,18,417,25912
True,True,False,False,False,False,0,2,51,1,40,10,16,7,473,28831
True,True,False,True,False,True,0,2,49,3,39,14,13,6,319,27022
False,True,False,True,False,True,0,2,54,3,28,5,5,12,383,20823
False,False,False,False,False,False,0,1,143,3,32,22,28,24,662,50551
True,False,False,False,False,False,0,1,185,3,57,34,20,19,522,57017
True,True,True,True,False,True,1,3,133,10,75,23,50,23,598,49054
False,True,True,True,False,True,1,3,122,10,54,22,30,32,573,47552
False,False,False,False,False,False,0,0,0,0,6,1,0,2,25,3734
True,False,False,False,False,False,0,0,2,0,3,1,1,0,21,3983
False,False,False,False,False,False,0,2,147,5,48,11,10,23,537,40451
True,False,False,False,False,False,0,2,145,5,80,18,37,11,474,44457
False,True,False,True,False,True,0,4,110,3,75,22,33,23,665,47962
True,True,False,True,False,True,0,4,153,3,91,20,34,20,761,51282
False,False,False,False,False,False,0,0,70,0,41,2,17,22,371,25334
True,False,False,False,False,False,0,0,86,0,40,21,26,8,550,40776
True,False,False,False,True,False,2,1,140,10,79,26,36,24,451,51602
False,False,False,False,True,False,2,1,141,10,103,28,33,29,416,43084
True,True,True,False,False,True,0,3,109,11,42,22,16,16,535,44280
False,True,True,False,False,True,0,3,115,11,97,16,24,19,405,37349
False,True,False,True,False,False,0,3,121,3,64,12,18,20,379,35119
True,True,False,True,False,False,0,3,141,3,76,14,35,11,453,42395
False,False,False,False,True,False,1,0,99,0,69,15,20,27,331,31451
True,False,False,False,True,False,1,0,112,0,102,32,39,12,353,40172
True,False,False,True,True,True,1,3,202,6,82,22,43,14,516,49801
False,False,False,True,True,True,1,3,180,6,91,16,32,22,521,43156
True,True,False,True,False,True,0,3,98,5,64,28,36,9,326,38867
False,True,False,True,False,True,0,3,75,5,65,8,15,24,264,25315
False,True,True,True,False,True,0,4,150,6,78,17,33,22,602,42562
True,True,True,True,False,True,0,4,133,6,86,26,49,21,457,50159
False,False,True,True,False,True,0,0,146,5,57,24,24,28,643,47802
True,False,True,True,False,True,0,0,151,5,94,24,52,19,587,46805
True,False,False,True,True,True,1,2,99,4,53,17,11,8,351,34410
False,False,False,True,True,True,1,2,67,4,32,6,8,16,335,24577
False,False,False,True,False,False,0,1,118,2,63,11,15,20,370,31537
True,False,False,True,False,False,0,1,98,2,98,23,42,12,593,43471
False,False,False,True,False,False,0,0,67,1,47,2,12,18,267,21194
True,False,False,True,False,False,0,0,55,1,80,20,32,7,394,31608
False,False,False,True,False,True,0,1,115,4,78,12,35,17,466,41599
True,False,False,True,False,True,0,1,113,4,43,24,40,15,588,45705
False,False,False,False,False,False,0,0,53,0,69,9,14,16,292,20307
True,False,False,False,False,False,0,0,57,0,50,14,12,8,304,25161
True,True,True,False,True,True,1,3,106,7,93,29,39,23,489,43547
False,True,True,False,True,True,1,3,67,7,23,28,25,31,472,40499
True,True,True,False,True,False,3,4,143,11,76,23,37,27,842,68629
False,True,True,False,True,False,3,4,169,11,103,20,59,22,613,55948
False,False,False,True,False,True,0,1,114,4,63,21,26,20,626,46553
True,False,False,True,False,True,0,1,88,4,120,12,26,16,736,44367
False,False,False,False,False,False,0,0,48,2,32,6,9,24,318,24596
True,False,False,False,False,False,0,0,74,2,73,26,34,8,314,34564
True,False,False,True,False,False,0,1,105,6,48,16,23,5,382,33989
False,False,False,True,False,False,0,1,92,6,55,5,3,12,378,28785
False,False,False,True,False,True,0,3,176,7,105,44,40,38,739,68447
True,False,False,True,False,True,0,3,222,7,126,37,65,38,633,69184
True,True,True,True,False,True,0,1,52,9,42,26,16,6,419,37019
False,True,True,True,False,True,0,1,75,9,43,5,7,22,325,22215
True,True,True,False,False,True,0,3,68,5,38,17,23,6,369,32655
False,True,True,False,False,True,0,3,57,5,53,8,10,15,361,24898
True,True,False,False,True,True,1,2,141,6,89,20,42,16,601,48190
False,True,False,False,True,True,1,2,122,6,78,13,25,23,454,37015
False,False,False,False,False,False,0,2,112,3,79,9,20,20,467,35858
True,False,False,False,False,False,0,2,129,3,95,24,41,10,666,46620
True,False,True,True,True,True,1,2,127,9,74,29,30,12,430,46992
False,False,True,True,True,True,1,2,110,9,34,11,16,23,412,34384
False,True,True,True,False,False,0,1,147,5,84,32,34,26,637,51591
True,True,True,True,False,False,0,1,175,5,85,31,46,26,553,56445
False,True,False,False,False,False,0,1,85,2,45,6,14,11,384,27344
True,True,False,False,False,False,0,1,96,2,59,15,21,6,387,36475
False,False,False,True,False,True,0,0,83,2,73,15,22,33,282,33102
True,False,False,True,False,True,0,0,82,2,55,39,55,16,475,46921
False,False,False,False,False,False,0,0,9,0,5,0,2,14,165,11689
True,False,False,False,False,False,0,0,13,0,26,12,6,3,249,18930
True,False,True,False,False,False,0,2,105,8,57,24,38,22,411,42440
False,False,True,False,False,False,0,2,100,8,113,22,24,28,341,37672
True,False,True,True,True,True,1,2,121,10,112,35,65,18,394,51786
False,False,True,True,True,True,1,2,88,10,105,15,40,39,420,40927
True,False,False,True,False,True,0,2,88,6,71,15,24,10,334,32053
False,False,False,True,False,True,0,2,74,6,66,12,15,16,326,28196
False,False,False,False,False,True,0,0,113,2,70,12,19,19,451,34414
True,False,False,False,False,True,0,0,88,2,69,21,25,15,530,39058
False,True,False,True,False,False,0,2,149,6,62,17,17,26,485,44762
True,True,False,True,False,False,0,2,140,6,89,28,47,17,498,51847
True,True,True,True,False,True,0,4,80,9,43,26,30,9,495,43843
False,True,True,True,False,True,0,4,97,9,67,7,13,26,375,28354
True,True,False,False,False,True,0,3,131,5,50,21,44,14,517,38856
False,True,False,False,False,True,0,3,108,5,78,15,23,24,339,32288
True,True,False,False,False,True,0,2,65,2,47,15,28,12,256,26021
False,True,False,False,False,True,0,2,61,2,44,10,13,20,262,24298
True,True,False,False,False,True,0,2,125,4,69,17,32,12,316,30661
False,True,False,False,False,True,0,2,54,4,48,6,12,18,300,24185
True,True,True,True,False,True,0,3,174,8,72,17,32,12,507,45265
False,True,True,True,False,True,0,3,157,8,89,7,14,18,472,37562
False,False,False,True,False,True,0,2,149,3,82,20,28,29,405,43692
True,False,False,True,False,True,0,2,152,3,112,26,53,19,619,49816
False,False,False,False,False,False,0,0,39,0,28,3,4,9,191,17180
True,False,False,False,False,False,0,0,59,0,27,10,6,4,395,26645
True,True,True,True,False,True,0,2,64,7,37,16,19,7,234,27345
False,True,True,True,False,True,0,2,50,7,55,7,11,14,267,23256
False,False,True,True,True,False,1,2,128,7,99,14,29,30,436,41200
True,False,True,True,True,False,1,2,128,7,68,28,42,21,438,50270
False,False,False,False,False,False,0,0,51,0,35,4,3,14,455,22913
True,False,False,False,False,False,0,0,70,0,29,19,19,4,455,32877
False,False,False,True,False,False,0,1,102,3,53,17,27,31,497,37427
True,False,False,True,False,False,0,1,95,3,64,20,36,16,413,41558
False,False,False,False,False,False,0,0,56,0,35,10,11,28,203,23966
True,False,False,False,False,False,0,0,58,0,61,24,29,9,389,32878
False,False,False,False,False,False,0,1,91,3,86,20,19,19,631,45829
True,False,False,False,False,False,0,1,175,3,108,18,40,19,443,46785
True,False,True,False,True,True,2,2,133,11,74,31,28,21,813,63373
False,False,True,False,True,True,2,2,160,11,113,26,45,26,639,52579
True,False,True,True,True,True,1,3,160,8,109,21,39,10,469,44883
False,False,True,True,True,True,1,3,132,8,67,10,21,19,419,37010
False,False,False,False,False,False,0,2,163,2,58,22,31,29,517,46214
True,False,False,False,False,False,0,2,147,2,68,24,47,30,639,52759
False,True,False,False,False,True,0,3,161,2,107,12,32,29,386,35848
True,True,False,False,False,True,0,3,113,2,92,31,43,16,582,52215
True,True,True,False,False,True,1,3,186,10,59,29,35,26,671,58489
False,True,True,False,False,True,1,3,94,10,91,35,43,27,684,57421
False,True,False,True,True,False,1,2,151,4,73,10,32,26,486,42044
True,True,False,True,True,False,1,2,145,4,60,25,56,19,664,51659
False,False,False,False,False,False,0,0,73,0,57,15,27,24,259,26823
True,False,False,False,False,False,0,0,106,0,51,30,42,14,450,41197
True,False,True,False,True,True,1,2,93,8,85,34,46,16,472,50981
False,False,True,False,True,True,1,2,173,8,119,17,28,31,450,43269
True,True,False,True,False,True,0,2,47,7,41,17,17,4,424,31655
